ROWNUM;LicenseHolderName;INN;OGRN;Address;License;LicenseValidThru;LicensedObjectAddress;PermissionList;GLOBALID;
"14;"ГБУ здравоохранения города Москвы "Городская поликлиника № 2 Департамента здравоохранения города Москвы"";"7726316247";"1037739730951";"117556"
"15;"ГБУЗ города Москвы "Городская поликлиника № 210 Департамента здравоохранения города Москвы"";"7724071552";"1037724024216";"115211"
"16;"ГБУЗ города Москвы "Городская поликлиника № 210 Департамента здравоохранения города Москвы"";"7724071552";"1037724024216";"115211"
"17;"ГБУЗ города Москвы "Городская поликлиника № 210 Департамента здравоохранения города Москвы"";"7724071552";"1037724024216";"115211"
"18;"ГБУЗ города Москвы "Городская поликлиника № 210 Департамента здравоохранения города Москвы"";"7724071552";"1037724024216";"115211"
"19;"ГБУЗ города Москвы "Городская поликлиника № 134 Департамента здравоохранения города Москвы"";"7728288161";"1037728024465";"117574"
"20;"ГБУЗ города Москвы "Городская поликлиника № 134 Департамента здравоохранения города Москвы"";"7728288161";"1037728024465";"117574"
"21;"ГБУЗ города Москвы "Городская поликлиника № 134 Департамента здравоохранения города Москвы"";"7728288161";"1037728024465";"117574"
"22;"ГБУЗ города Москвы "Городская поликлиника № 134 Департамента здравоохранения города Москвы"";"7728288161";"1037728024465";"117574"
"23;"ГБУЗ города Москвы "Городская поликлиника № 134 Департамента здравоохранения города Москвы"";"7728288161";"1037728024465";"117574"
"24;"ГБУЗ здравоохранения города Москвы "Городская клиническая больница № 52 Департамента здравоохранения города Москвы"";"7734115329";"1027739078652";"123182"
"25;"ГБУЗ здравоохранения города Москвы "Городская клиническая больница № 52 Департамента здравоохранения города Москвы"";"7734115329";"1027739078652";"123182"
"26;"ГБУЗ здравоохранения города Москвы "Городская клиническая больница № 52 Департамента здравоохранения города Москвы"";"7734115329";"1027739078652";"123182"
"27;"ГБУЗ здравоохранения города Москвы "Городская клиническая больница № 52 Департамента здравоохранения города Москвы"";"7734115329";"1027739078652";"123182"
"28;"ГБУЗ здравоохранения города Москвы "Городская клиническая больница № 52 Департамента здравоохранения города Москвы"";"7734115329";"1027739078652";"123182"
"29;"ГБУЗ здравоохранения города Москвы "Городская клиническая больница № 52 Департамента здравоохранения города Москвы"";"7734115329";"1027739078652";"123182"
"30;"ГБУЗ здравоохранения города Москвы "Городская клиническая больница № 52 Департамента здравоохранения города Москвы"";"7734115329";"1027739078652";"123182"
"31;"НП "Медицинский центр "ПУЛЬС"";"7733108336";"1027739465236";"125367"
"32;"ООО Студия "Смайл Элит"";"7715266594";"1027739283010";"127322"
"33;"ГУЗ города Москвы Городская поликлиника № 212 Управления здравоохранения Западного административного округа города Москвы";"7732016040";"1027739029339";"119620"
"34;"ГБУ здравоохранения города Москвы "Городская поликлиника № 212 Департамента здравоохранения города Москвы"";"7732016040";"1027739029339";"119620"
"35;"ГБУ здравоохранения города Москвы "Городская поликлиника № 212 Департамента здравоохранения города Москвы"";"7732016040";"1027739029339";"119620"
"36;"ГБУ здравоохранения города Москвы "Городская поликлиника № 212 Департамента здравоохранения города Москвы"";"7732016040";"1027739029339";"119620"
"37;"ГБУ здравоохранения города Москвы "Городская поликлиника № 212 Департамента здравоохранения города Москвы"";"7732016040";"1027739029339";"119620"
"38;"ОАО "Аэропорт Внуково"";"7732019644";"1027739012421";"119027"
"39;"ОАО "Аэропорт Внуково"";"7732019644";"1027739012421";"119027"
"40;"МУ "Поликлиника ОАО "Газпром"";"7728159705";"1027739558296";"117420"
"41;"МУ "Поликлиника ОАО "Газпром"";"7728159705";"1027739558296";"117420"
"42;"МУ "Поликлиника ОАО "Газпром"";"7728159705";"1027739558296";"117420"
"43;"МУ "Поликлиника ОАО "Газпром"";"7728159705";"1027739558296";"117420"
"44;"ООО "Медэстетика"";"7729546915";"1067746549970";"119607"
"45;"ГБУ здравоохранения города Москвы "Городская поликлиника № 62 Департамента здравоохранения города Москвы"";"7714035675";"1027739904390";"125167"
"46;"ГБУ здравоохранения города Москвы "Городская поликлиника № 62 Департамента здравоохранения города Москвы"";"7714035675";"1027739904390";"125167"
"47;"ГБУ здравоохранения города Москвы "Городская поликлиника № 62 Департамента здравоохранения города Москвы"";"7714035675";"1027739904390";"125167"
"48;"ГБУ здравоохранения города Москвы "Городская поликлиника № 62 Департамента здравоохранения города Москвы"";"7714035675";"1027739904390";"125167"
"49;"ГБУ здравоохранения города Москвы "Городская поликлиника № 62 Департамента здравоохранения города Москвы"";"7714035675";"1027739904390";"125167"
"50;"ОАО "Столичные аптеки"";"7715585262";"1057749329351";"125239"
"51;"ОАО "Столичные аптеки"";"7715585262";"1057749329351";"125239"
"52;"ОАО "Столичные аптеки"";"7715585262";"1057749329351";"125239"
"53;"ОАО "Столичные аптеки"";"7715585262";"1057749329351";"125239"
"54;"ОАО "Столичные аптеки"";"7715585262";"1057749329351";"125239"
"55;"ОАО "Столичные аптеки"";"7715585262";"1057749329351";"125239"
"56;"ГБУЗ города Москвы "Городская клиническая больница № 36 Департамента здравоохранения города Москвы"";"7719046800";"1037700046801";"105187"
"57;"ГБУЗ города Москвы "Городская клиническая больница № 36 Департамента здравоохранения города Москвы"";"7719046800";"1037700046801";"105187"
"58;"ГБУЗ города Москвы "Городская клиническая больница № 36 Департамента здравоохранения города Москвы"";"7719046800";"1037700046801";"105187"
"59;"ГБУЗ города Москвы "Городская клиническая больница № 36 Департамента здравоохранения города Москвы"";"7719046800";"1037700046801";"105187"
"60;"ГБУЗ города Москвы "Городская клиническая больница № 36 Департамента здравоохранения города Москвы"";"7719046800";"1037700046801";"105187"
"61;"ГБУЗ города Москвы "Городская клиническая больница № 36 Департамента здравоохранения города Москвы"";"7719046800";"1037700046801";"105187"
"62;"ГБУЗ города Москвы "Городская клиническая больница № 36 Департамента здравоохранения города Москвы"";"7719046800";"1037700046801";"105187"
"63;"ГБУЗ города Москвы "Городская клиническая больница № 36 Департамента здравоохранения города Москвы"";"7719046800";"1037700046801";"105187"
"64;"ОАО "Столичные аптеки"";"7715585262";"1057749329351";"125239"
"65;"ООО "Клиника "АКСИС"";"7710468131";"1037710048430";"125047"
"66;"ООО "ЛОР клиника профессора Г.Ф. Иванченко"";"7719650018";"1077760572240";"125364"
"67;"ГБУ здравоохранения города Москвы "Городская поликлиника № 219 Департамента здравоохранения города Москвы"";"7733167540";"1037733029641";"125373"
"68;"ГБУ здравоохранения города Москвы "Городская поликлиника № 219 Департамента здравоохранения города Москвы"";"7733167540";"1037733029641";"125373"
"69;"ГБУ здравоохранения города Москвы "Городская поликлиника № 219 Департамента здравоохранения города Москвы"";"7733167540";"1037733029641";"125373"
"70;"ГБУ здравоохранения города Москвы "Городская поликлиника № 219 Департамента здравоохранения города Москвы"";"7733167540";"1037733029641";"125373"
"71;"ГБУ здравоохранения города Москвы "Городская поликлиника № 219 Департамента здравоохранения города Москвы"";"7733167540";"1037733029641";"125373"
"72;"ООО "Московский научно-исследовательский офтальмологический центр "Новый взгляд"";"7731242079";"1037739072436";"121614"
"73;"ООО "Клиника стоматологии и имплантологии "НЕОЛЛА C КЛИНИК"";"7729695829";"1117746919806";"119619"
"74;"Федеральное государственное бюджетное учреждение "Детский медицинский центр" Управления делами Президента Российской Федерации";"7710114301";"1027700313222";"109012"
"75;"ГБУ здравоохранения города Москвы "Щербинская городская больница Департамента здравоохранения города Москвы"";"5051002171";"1035011454400";"142171"
"76;"ГБУ здравоохранения города Москвы "Щербинская городская больница Департамента здравоохранения города Москвы"";"5051002171";"1035011454400";"142171"
"77;"ЗАО "Медицинский центр косметологической коррекции "ЭКЛАН"";"7736010018";";"117333"
"78;"ООО "Сеть семейных медицинских центров"";"7716552848";"1067746774270";"129343"
"79;"ООО "Сеть семейных медицинских центров"";"7716552848";"1067746774270";"129343"
"80;"Федеральное государственное унитарное предприятие "Московский эндокринный завод"";"7722059711";"1027700524840";"109052"
"81;"Общество с ограниченной ответственностью "ИНПРОМЕД"";"7705247296";"1027739006437";"117105"
"82;"ГБУ города Москвы "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129010"
"83;"ГБУ "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129090"
"84;"ГБУ города Москвы "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129010"
"85;"ГБУ "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129090"
"86;"ГБУ "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129090"
"87;"ГБУ города Москвы "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129010"
"88;"ГБУ города Москвы "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129010"
"89;"ГБУ города Москвы "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129010"
"90;"ГБУ города Москвы "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129010"
"91;"ГБУ "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129090"
"92;"ГБУ "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129090"
"93;"ГБУ "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129090"
"94;"ГБУ "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129090"
"95;"ГБУ города Москвы "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129010"
"96;"ГБУ "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129090"
"97;"ГБУ "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129090"
"98;"ГБУ "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129090"
"99;"ГБУ "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129090"
"100;"ГБУ города Москвы "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129010"
"101;"ГБУ "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129090"
"102;"ГБУ "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129090"
"103;"ГБУ города Москвы "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129010"
"104;"ГБУ города Москвы "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129010"
"105;"ГБУ "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129090"
"106;"ГБУ города Москвы "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129010"
"107;"ГБУ "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129090"
"108;"ГБУ города Москвы "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129010"
"109;"ГБУ "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129090"
"110;"ГБУ города Москвы "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129010"
"111;"ГБУ "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129090"
"112;"ГБУ "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129090"
"113;"ГБУ города Москвы "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129010"
"114;"ГБУ "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129090"
"115;"ГБУ "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129090"
"116;"ГБУ "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129090"
"117;"ГБУ "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129090"
"118;"ГБУ "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129090"
"119;"ГБУ города Москвы "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129010"
"120;"ГБУ города Москвы "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129010"
"121;"ГБУ города Москвы "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129010"
"122;"ГБУ "Станция скорой и неотложной медицинской помощи им. А.С. Пучкова" Департамента здравоохранения города Москвы";"7702132064";"1027700504292";"129090"
"123;"ГБУЗ города Москвы "Городская поликлиника № 191 Департамента здравоохранения города Москвы"";"7718110852";"1027739887526";"107065"
"124;"ГБУЗ г. Москвы "Городская клиническая больница № 51 Департамента здравоохранения города Москвы"";"7730017480";"1027700541351";"121309"
"125;"ГБУЗ г. Москвы "Городская клиническая больница № 51 Департамента здравоохранения города Москвы"";"7730017480";"1027700541351";"121309"
"126;"ГБУЗ г. Москвы "Городская клиническая больница № 51 Департамента здравоохранения города Москвы"";"7730017480";"1027700541351";"121309"
"127;"ГБУЗ г. Москвы "Городская клиническая больница № 51 Департамента здравоохранения города Москвы"";"7730017480";"1027700541351";"121309"
"128;"ГБУЗ г. Москвы "Городская клиническая больница № 51 Департамента здравоохранения города Москвы"";"7730017480";"1027700541351";"121309"
"129;"ГБУ здравоохранения города Москвы "Московский клинический научно-практический центр Департамента здравоохранения города Москвы"";"7720093523";"1027700189626";"111123"
"130;"ГБУ здравоохранения города Москвы "Центральный научно-исследовательский институт гастроэнтерологии Департамента здравоохранения города Москвы"";"7720093523";"1027700189626";"111123"
"131;"ГБУ здравоохранения города Москвы "Московский клинический научно-практический центр Департамента здравоохранения города Москвы"";"7720093523";"1027700189626";"111123"
"132;"ГБУ здравоохранения города Москвы "Центральный научно-исследовательский институт гастроэнтерологии Департамента здравоохранения города Москвы"";"7720093523";"1027700189626";"111123"
"133;"ООО "ТАУРУС"";"7733610465";"5077746900358";"125481"
"134;"Общество с ограниченной ответственностью "МЕДИ на Покровском"";"7709847826";"1107746077350";"101000"
"135;"ООО "Здоровое поколение XXI век"";"7728243562";"1037739297903";"117335"
"136;"ООО "МА Здоровое поколение"";"7706003133";"1037739769957";"117463"
"137;"ФГБУ "Клиническая больница № 1" Управления делами Президента Российской Федерации";"7729122063";"1027700244923";"121352"
"138;"ФГБУ "Клиническая больница № 1" Управления делами Президента Российской Федерации";"7729122063";"1027700244923";"121352"
"139;"ФГБУ "Клиническая больница № 1" Управления делами Президента Российской Федерации";"7729122063";"1027700244923";"121352"
"140;"ООО "В Путь"";"7714788414";"1097746532696";"125319"
"141;"ГБОУ высшего профессионального образования "Российский национальный исследовательский медицинский университет им. Н.И. Пирогова" Министерства здравоохранения и социального развития Российской Федерации";"7728095113";"1027739054420";"117997"
"142;"ГБОУ высшего профессионального образования "Российский национальный исследовательский медицинский университет им. Н.И. Пирогова" Министерства здравоохранения и социального развития Российской Федерации";"7728095113";"1027739054420";"117997"
"143;"ГБОУ высшего профессионального образования "Российский национальный исследовательский медицинский университет им. Н.И. Пирогова" Министерства здравоохранения и социального развития Российской Федерации";"7728095113";"1027739054420";"117997"
"144;"Государственное бюджетное образовательное учреждение высшего профессионального образования "Российский национальный исследовательский медицинский университет имени Н.И. Пирогова" Министерства здравоохранения Российской Федерации";"7728095113";"1027739054420";"117997"
"145;"Государственное бюджетное образовательное учреждение высшего профессионального образования "Российский национальный исследовательский медицинский университет имени Н.И. Пирогова" Министерства здравоохранения Российской Федерации";"7728095113";"1027739054420";"117997"
"146;"Государственное бюджетное образовательное учреждение высшего профессионального образования "Российский национальный исследовательский медицинский университет имени Н.И. Пирогова" Министерства здравоохранения Российской Федерации";"7728095113";"1027739054420";"117997"
"147;"Государственное бюджетное образовательное учреждение высшего профессионального образования "Российский национальный исследовательский медицинский университет имени Н.И. Пирогова" Министерства здравоохранения Российской Федерации";"7728095113";"1027739054420";"117997"
"148;"Федеральное государственное унитарное предприятие "Государственный завод медицинских препаратов"";"7720233097";"1037739525350";"111024"
"149;"Федеральное государственное унитарное предприятие "Государственный завод медицинских препаратов"";"7720233097";"1037739525350";"111024"
"150;"Федеральное государственное унитарное предприятие "Государственный завод медицинских препаратов"";"7720233097";"1037739525350";"111024"
"151;"Федеральное государственное унитарное предприятие "Государственный завод медицинских препаратов"";"7720233097";"1037739525350";"111024"
"152;"Федеральное государственное унитарное предприятие "Государственный завод медицинских препаратов"";"7720233097";"1037739525350";"111024"
"153;"Федеральное государственное унитарное предприятие "Государственный завод медицинских препаратов"";"7720233097";"1037739525350";"111024"
"154;"ООО "Медицинский центр "Калейдоскоп"";"7724793773";"1117746452724";"115230"
"155;"Открытое акционерное общество "Фармацевтический импорт"
"156;"Открытое акционерное общество "Фармацевтический импорт"
"157;"Открытое акционерное общество "Фармацевтический импорт"
"158;"ГУ здравоохранения города Москвы Детская инфекционная клиническая больница № 6 Управления здравоохранения Северного административного округа города Москвы";"7712031202";"1037739225920";"125438"
"159;"ГУЗ города Москвы Психиатрическая больница № 14 Департамента здравоохранения города Москвы";"7724033500";"1037700055876";"Россия"
"160;"ГКУ здравоохранения города Москвы "Инфекционная клиническая больница № 2 Департамента здравоохранения города Москвы"";"7719138723";"1037719012396";"105275"
"161;"ГКУ здравоохранения города Москвы "Инфекционная клиническая больница № 2 Департамента здравоохранения города Москвы"";"7719138723";"1037719012396";"105275"
"162;"ГКУ здравоохранения города Москвы "Инфекционная клиническая больница № 2 Департамента здравоохранения города Москвы"";"7719138723";"1037719012396";"105275"
"163;"ГКУ здравоохранения города Москвы "Инфекционная клиническая больница № 2 Департамента здравоохранения города Москвы"";"7719138723";"1037719012396";"105275"
"164;"ГБУ здравоохранения города Москвы "Психиатрическая клиническая больница № 1 им. Н.А. Алексеева Департамента здравоохранения города Москвы"";"7726050389";"1037726005514";"117152"
"165;"ГБУ здравоохранения города Москвы "Психиатрическая клиническая больница № 1 им. Н.А. Алексеева Департамента здравоохранения города Москвы"";"7726050389";"1037726005514";"117152"
"166;"ГБУ здравоохранения города Москвы "Психиатрическая клиническая больница № 1 им. Н.А. Алексеева Департамента здравоохранения города Москвы"";"7726050389";"1037726005514";"117152"
"167;"ГБУ здравоохранения города Москвы "Психиатрическая клиническая больница № 1 им. Н.А. Алексеева Департамента здравоохранения города Москвы"";"7726050389";"1037726005514";"117152"
"168;"ГБУ здравоохранения города Москвы "Психиатрическая клиническая больница № 1 им. Н.А. Алексеева Департамента здравоохранения города Москвы"";"7726050389";"1037726005514";"117152"
"169;"ГБУ здравоохранения города Москвы "Психиатрическая клиническая больница № 1 им. Н.А. Алексеева Департамента здравоохранения города Москвы"";"7726050389";"1037726005514";"117152"
"170;"ГКУ здравоохранеия города Москвы Психиатрическая клиническая больница № 1 им. Н.А. Алексеева Департамента здравоохранения города Москвы";"7726050389";"1037726005514";"117152"
"171;"ГБУ здравоохранения города Москвы "Психиатрическая клиническая больница № 1 им. Н.А. Алексеева Департамента здравоохранения города Москвы"";"7726050389";"1037726005514";"117152"
"172;"ГБУ здравоохранения города Москвы "Психиатрическая клиническая больница № 1 им. Н.А. Алексеева Департамента здравоохранения города Москвы"";"7726050389";"1037726005514";"117152"
"173;"Психиатрическая клиническая больница № 1 им. Н.А. Алексеева Департамента здравоохранения города Москвы";"7726050389";"1037726005514";"117152"
"174;"ГБУ здравоохранения города Москвы "Психиатрическая клиническая больница № 1 им. Н.А. Алексеева Департамента здравоохранения города Москвы"";"7726050389";"1037726005514";"117152"
"175;"ГБУ здравоохранения города Москвы "Психиатрическая клиническая больница № 1 им. Н.А. Алексеева Департамента здравоохранения города Москвы"";"7726050389";"1037726005514";"117152"
"176;"ЗАО "Московская фармацевтическая фабрика"";"7711049567";"1027700052786";"125239"
"177;"ЗАО "Московская фармацевтическая фабрика"";"7711049567";"1027700052786";"125239"
"178;"ГБУ здравоохранения города Москвы "Городская поликлиника № 64 Департамента здравоохранения города Москвы"";"7718104190";"1027739578404";"107023"
"179;"ГБУ здравоохранения города Москвы "Городская поликлиника № 64 Департамента здравоохранения города Москвы"";"7718104190";"1027739578404";"107023"
"180;"ГБУ здравоохранения города Москвы "Городская поликлиника № 64 Департамента здравоохранения города Москвы"";"7718104190";"1027739578404";"107023"
"181;"ГБУ здравоохранения города Москвы "Городская поликлиника № 64 Департамента здравоохранения города Москвы"";"7718104190";"1027739578404";"107023"
"182;"ГБУ здравоохранения города Москвы "Городская поликлиника № 64 Департамента здравоохранения города Москвы"";"7718104190";"1027739578404";"107023"
"183;"ГБУЗ города Москвы "Городская клиническая больница № 7 Департамента здравоохранения города Москвы"";"7724181890";"1027739463828";"115446"
"184;"ГБУЗ города Москвы "Городская клиническая больница № 7 Департамента здравоохранения города Москвы"";"7724181890";"1027739463828";"115446"
"185;"ГБУЗ города Москвы "Городская клиническая больница № 7 Департамента здравоохранения города Москвы"";"7724181890";"1027739463828";"115446"
"186;"Федеральное государственное учреждение "Главный военный клинический госпиталь имени академика Н.Н. Бурденко Министерства обороны Российской Федерации"";"7701114305";"1037739493901";"105229"
"187;"Федеральное государственное учреждение "Главный военный клинический госпиталь имени академика Н.Н. Бурденко Министерства обороны Российской Федерации"";"7701114305";"1037739493901";"105229"
"188;"Федеральное государственное казенное учреждение "Главный военный клинический госпиталь имени академика Н.Н. Бурденко" Министерства обороны Российской Федерации";"7701114305";"1037739493901";"105229"
"189;"Федеральное государственное учреждение "Главный военный клинический госпиталь имени академика Н.Н. Бурденко Министерства обороны Российской Федерации"";"7701114305";"1037739493901";"105229"
"190;"Федеральное государственное учреждение "Главный военный клинический госпиталь имени академика Н.Н. Бурденко Министерства обороны Российской Федерации"";"7701114305";"1037739493901";"105229"
"191;"Федеральное государственное учреждение "Главный военный клинический госпиталь имени академика Н.Н. Бурденко Министерства обороны Российской Федерации"";"7701114305";"1037739493901";"105229"
"192;"Федеральное государственное учреждение "Главный военный клинический госпиталь имени академика Н.Н. Бурденко Министерства обороны Российской Федерации"";"7701114305";"1037739493901";"105229"
